real,predict
13178460.0,13238952.0
13178505.0,13238959.0
13178535.0,13238973.0
13178550.0,13239509.0
13178565.0,13240041.0
13178580.0,13240041.0
13178595.0,13240041.0
13178610.0,13240047.0
13178640.0,13240048.0
13178655.0,13240050.0
13178670.0,13240185.0
13178700.0,13240464.0
13178745.0,13241068.0
13178775.0,13241232.0
13178790.0,13241257.0
13178805.0,13241279.0
13178820.0,13241773.0
13178835.0,13242152.0
13178850.0,13242183.0
13178865.0,13242728.0
13178880.0,13244304.0
13178910.0,13244558.0
13178925.0,13244564.0
13178955.0,13244577.0
13178985.0,13244995.0
13179015.0,13245007.0
13179060.0,13245281.0
13179075.0,13245298.0
13179105.0,13245460.0
13179135.0,13245469.0
13179195.0,13245473.0
13179210.0,13245480.0
13179225.0,13245481.0
13179240.0,13245485.0
13179255.0,13245486.0
13179270.0,13245683.0
13179285.0,13245697.0
13179300.0,13245698.0
13179420.0,13245832.0
13179435.0,13245855.0
13179450.0,13245866.0
13179465.0,13245866.0
13179480.0,13245898.0
13179495.0,13245904.0
13179510.0,13245906.0
13179525.0,13245922.0
13179555.0,13245970.0
13179570.0,13246111.0
13179660.0,13246216.0
13179675.0,13246798.0
13179705.0,13246806.0
13179735.0,13247020.0
13179750.0,13247021.0
13179765.0,13247023.0
13179780.0,13247025.0
13179795.0,13247031.0
13179810.0,13247034.0
13179825.0,13247045.0
13179840.0,13247049.0
13179855.0,13247051.0
13179870.0,13247076.0
13179885.0,13247106.0
13179915.0,13247278.0
13179945.0,13247557.0
13179960.0,13247630.0
13179975.0,13247712.0
13179990.0,13248087.0
13180005.0,13248092.0
13180020.0,13248451.0
13180065.0,13248484.0
13180080.0,13248652.0
13180095.0,13248656.0
13180110.0,13248748.0
13180125.0,13248776.0
13180140.0,13249971.0
13180155.0,13250517.0
13180170.0,13250524.0
13180185.0,13251516.0
13180200.0,13251666.0
13180215.0,13252959.0
13180230.0,13253120.0
13180245.0,13253959.0
13180260.0,13254107.0
13180275.0,13254113.0
13180290.0,13254144.0
13180305.0,13254156.0
13180320.0,13254157.0
13180350.0,13254159.0
13180425.0,13254165.0
13180440.0,13254165.0
13180470.0,13254166.0
13180485.0,13254176.0
13180500.0,13254550.0
13180515.0,13254612.0
13180530.0,13256658.0
13180545.0,13257223.0
13180560.0,13257436.0
13180575.0,13257443.0
13180590.0,13257445.0
13180620.0,13257446.0
13180635.0,13257446.0
13180650.0,13257450.0
13180680.0,13257452.0
13180695.0,13257531.0
13180710.0,13257590.0
13180725.0,13257637.0
13180740.0,13257646.0
13180755.0,13258176.0
13180770.0,13258177.0
13180785.0,13258180.0
13180815.0,13258353.0
13180860.0,13258604.0
13180890.0,13258617.0
13180905.0,13258619.0
13180920.0,13258623.0
13180935.0,13259385.0
13180965.0,13259385.0
13180980.0,13259387.0
13180995.0,13259396.0
13181025.0,13259770.0
13181040.0,13259980.0
13181055.0,13260180.0
13181070.0,13260197.0
13181085.0,13260199.0
13181115.0,13260607.0
13181130.0,13260610.0
13181145.0,13260612.0
13181160.0,13260711.0
13181175.0,13261364.0
13181190.0,13262454.0
13181205.0,13262460.0
13181220.0,13262463.0
13181235.0,13264471.0
13181250.0,13264710.0
13181265.0,13264815.0
13181280.0,13264825.0
13181295.0,13265198.0
13181310.0,13265486.0
13181325.0,13265487.0
13181340.0,13265497.0
13181355.0,13266421.0
13181400.0,13266711.0
13181445.0,13268140.0
13181460.0,13268142.0
13181475.0,13268145.0
13181490.0,13268146.0
13181505.0,13268146.0
13181520.0,13269147.0
13181535.0,13269147.0
13181565.0,13269147.0
13181580.0,13269148.0
13181610.0,13269149.0
13181640.0,13269151.0
13181655.0,13269156.0
13181670.0,13269342.0
13181685.0,13269359.0
13181700.0,13270631.0
13181730.0,13271068.0
13181745.0,13271078.0
13181760.0,13271083.0
13181790.0,13271086.0
13181820.0,13271086.0
13181835.0,13271089.0
13181850.0,13271093.0
13181865.0,13272315.0
13181895.0,13272407.0
13181910.0,13272411.0
13181925.0,13272970.0
13181940.0,13273328.0
13181955.0,13273348.0
13181970.0,13273987.0
13182000.0,13274152.0
13182015.0,13274311.0
13182030.0,13274315.0
13182060.0,13274316.0
13182075.0,13274325.0
13182090.0,13274351.0
13182150.0,13274373.0
13182165.0,13274896.0
13182180.0,13274942.0
13182195.0,13275485.0
13182210.0,13275709.0
13182225.0,13275709.0
13182255.0,13275712.0
13182270.0,13275713.0
13182285.0,13275714.0
13182300.0,13275724.0
13182315.0,13275725.0
13182330.0,13276485.0
13182345.0,13276494.0
13182360.0,13276687.0
13182375.0,13276689.0
13182390.0,13276782.0
13182405.0,13277145.0
13182420.0,13277461.0
13182435.0,13277489.0
13182450.0,13277649.0
13182465.0,13277660.0
13182495.0,13277941.0
13182510.0,13277956.0
13182525.0,13278830.0
13182540.0,13279419.0
13182555.0,13279507.0
13182570.0,13280524.0
13182600.0,13280535.0
13182615.0,13283796.0
13182630.0,13283813.0
13182645.0,13284092.0
13182660.0,13284314.0
13182690.0,13284550.0
13182705.0,13284632.0
13182720.0,13284698.0
13182750.0,13284704.0
13182765.0,13284774.0
13182780.0,13284886.0
13182795.0,13284899.0
13182810.0,13285541.0
13182825.0,13285545.0
13182840.0,13285548.0
13182870.0,13285550.0
13182885.0,13285853.0
13182900.0,13285968.0
13182915.0,13286158.0
13182930.0,13286189.0
13182960.0,13286205.0
13182975.0,13286207.0
13183005.0,13286264.0
13183020.0,13286396.0
13183035.0,13286414.0
13183065.0,13286746.0
13183080.0,13286746.0
13183095.0,13286748.0
13183110.0,13286753.0
13183125.0,13286786.0
13183140.0,13286786.0
13183155.0,13286786.0
13183185.0,13286792.0
13183200.0,13286793.0
13183230.0,13286793.0
13183245.0,13286809.0
13183275.0,13286812.0
13183290.0,13286910.0
13183320.0,13288302.0
13183335.0,13288307.0
13183350.0,13288348.0
13183365.0,13288623.0
13183380.0,13288721.0
13183395.0,13288765.0
13183410.0,13288947.0
13183425.0,13289438.0
13183440.0,13289451.0
13183455.0,13289454.0
13183470.0,13289461.0
13183485.0,13289463.0
13183500.0,13289488.0
13183515.0,13289519.0
13183530.0,13289666.0
13183560.0,13290088.0
13183575.0,13290569.0
13183590.0,13290591.0
13183605.0,13290599.0
13183620.0,13290805.0
13183635.0,13290861.0
13183650.0,13291368.0
13183680.0,13291374.0
13183695.0,13291376.0
13183710.0,13291379.0
13183725.0,13291410.0
13183740.0,13291723.0
13183755.0,13292189.0
13183770.0,13292191.0
13183800.0,13292651.0
13183815.0,13292664.0
13183830.0,13292664.0
13183845.0,13292682.0
13183860.0,13292699.0
13183875.0,13292709.0
13183890.0,13293508.0
13183905.0,13293519.0
13183920.0,13293529.0
13183935.0,13293534.0
13183950.0,13293548.0
13183965.0,13293549.0
13183980.0,13293551.0
13183995.0,13293551.0
13184010.0,13293576.0
13184025.0,13293653.0
13184055.0,13294052.0
13184070.0,13294402.0
13184085.0,13295302.0
13184100.0,13295341.0
13184115.0,13296013.0
13184130.0,13296655.0
13184145.0,13296655.0
13184160.0,13296680.0
13184175.0,13297137.0
13184190.0,13297996.0
13184265.0,13298030.0
13184295.0,13298862.0
13184310.0,13298870.0
13184325.0,13298873.0
13184340.0,13299007.0
13184355.0,13300152.0
13184370.0,13300193.0
13184385.0,13300196.0
13184400.0,13300197.0
13184415.0,13300306.0
13184430.0,13300321.0
13184445.0,13300455.0
13184460.0,13301337.0
13184475.0,13301337.0
13184490.0,13301340.0
13184505.0,13301344.0
13184520.0,13301349.0
13184535.0,13301353.0
13184550.0,13301360.0
13184565.0,13301367.0
13184580.0,13301438.0
13184595.0,13301442.0
13184610.0,13301443.0
13184625.0,13301443.0
13184640.0,13301445.0
13184655.0,13301450.0
13184670.0,13301455.0
13184685.0,13301649.0
13184700.0,13301899.0
13184715.0,13301900.0
13184730.0,13301905.0
13184745.0,13302495.0
13184760.0,13303092.0
13184775.0,13303533.0
13184790.0,13303535.0
13184820.0,13303588.0
13184865.0,13304529.0
13184880.0,13304653.0
13184895.0,13305095.0
13184910.0,13305674.0
13184925.0,13305677.0
13184955.0,13305740.0
13184985.0,13306166.0
13185000.0,13306174.0
13185030.0,13306193.0
13185045.0,13306443.0
13185060.0,13306496.0
13185075.0,13306922.0
13185090.0,13307071.0
13185105.0,13307091.0
13185120.0,13307095.0
13185135.0,13307541.0
13185150.0,13307867.0
13185165.0,13307881.0
13185180.0,13308183.0
13185195.0,13308593.0
13185210.0,13308601.0
13185225.0,13309211.0
13185240.0,13309596.0
13185255.0,13309600.0
13185270.0,13309800.0
13185285.0,13310353.0
13185300.0,13310712.0
13185315.0,13310839.0
13185330.0,13310853.0
13185345.0,13311113.0
13185360.0,13311119.0
13185375.0,13311174.0
13185390.0,13311180.0
13185405.0,13311707.0
13185420.0,13311710.0
13185450.0,13311775.0
13185465.0,13311777.0
13185480.0,13311785.0
13185495.0,13311788.0
13185510.0,13311819.0
13185525.0,13312178.0
13185540.0,13312360.0
13185555.0,13312511.0
13185570.0,13312606.0
13185585.0,13313089.0
13185600.0,13313402.0
13185630.0,13314519.0
13185645.0,13314520.0
13185660.0,13315138.0
13185675.0,13315178.0
13185690.0,13315189.0
13185705.0,13315711.0
13185720.0,13315726.0
13185735.0,13315740.0
13185765.0,13316249.0
13185780.0,13316694.0
13185795.0,13316719.0
13185825.0,13317120.0
13185840.0,13317374.0
13185855.0,13317380.0
13185870.0,13317394.0
13185885.0,13317398.0
13185900.0,13317401.0
13185915.0,13317414.0
13185930.0,13317433.0
13185945.0,13317715.0
13185960.0,13317996.0
13185975.0,13317999.0
13185990.0,13318001.0
13186005.0,13318010.0
13186020.0,13318067.0
13186035.0,13318963.0
13186050.0,13318981.0
13186065.0,13318981.0
13186095.0,13320200.0
13186110.0,13320394.0
13186125.0,13320463.0
13186170.0,13320469.0
13186185.0,13320482.0
