real,predict
36955.0,36431.0
36955.0,36434.0
36960.0,36441.0
36985.0,36448.0
36985.0,36452.0
36985.0,36467.0
37104.0,36472.0
37171.0,36505.0
37171.0,36506.0
37171.0,36517.0
37184.0,36519.0
37184.0,36520.0
37184.0,36521.0
37190.0,36521.0
37190.0,36521.0
37301.0,36521.0
37301.0,36521.0
37301.0,36530.0
37349.0,36530.0
37447.0,36547.0
37447.0,36587.0
37447.0,36587.0
37447.0,36618.0
37448.0,36618.0
37448.0,36622.0
37572.0,36625.0
37572.0,36628.0
37572.0,36640.0
37572.0,36654.0
37572.0,36663.0
37572.0,36671.0
37572.0,36723.0
37572.0,36753.0
37572.0,36753.0
37573.0,36765.0
